id,zip,org,commute1 - 08889,commute2 - 07033,commute3 - 19486,commute4 - 08869,commute5 - 08875
1163,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1164,7066,Org D,24.197036,3.947326414,59.6309574,17.716612,21.21267835
1165,7726,Org B,35.79658723,28.21546781,54.85551038,28.89542675,31.83002054
1166,7009,Org I,33.06451115,12.84413003,72.29196636,29.26730026,31.74981313
1167,18944,Org F,28.78821199,53.30635748,13.4112635,33.5304034,30.40955802
1169,8889,Org D,0,25.5870341,39.84447092,7.392838299,3.982073285
1170,8889,Org B,0,25.5870341,39.84447092,7.392838299,3.982073285
1171,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1172,7737,Org B,40.04611353,22.156518,66.97394432,32.66078168,36.24222661
1173,8873,Org E,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1174,19115,Org B,39.79554999,57.3445057,16.07815508,40.26025675,38.90669846
1175,18974,Org E,31.46919121,51.02475513,13.79335461,32.79818896,31.01132032
1176,8848,Org B,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
1177,18938,Org F,21.43146184,43.24129182,19.21255916,23.94734145,21.57969346
1179,8081,Org A,60.87898111,73.57836074,36.04845507,59.65438145,59.17796635
1180,8853,Org E,8.83054971,26.17730652,36.29747452,7.133650055,6.151357959
1181,8853,Org G,8.83054971,26.17730652,36.29747452,7.133650055,6.151357959
1182,7030,Org E,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1183,18064,Org E,27.55000701,51.58443602,36.9520111,34.92110901,31.34278132
1184,18944,Org E,28.78821199,53.30635748,13.4112635,33.5304034,30.40955802
1186,19540,Org B,57.94040523,83.23627837,27.74481757,63.53783608,60.19460576
1187,7882,Org H,15.38429943,37.88882809,40.64913219,22.63803387,19.36626423
1188,8873,Org E,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1189,7869,Org C,18.16813454,18.97501958,57.73397738,18.45246766,18.90413277
1190,8865,Org E,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
1191,7067,Org H,24.07009022,6.119023065,58.44267265,17.24983953,20.84479147
1192,18045,Org C,27.51333867,52.16296472,34.03393834,34.79582942,31.16339889
1193,7920,Org B,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1194,8502,Org D,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
1195,8805,Org F,12.59300363,14.75501806,47.70860495,5.480079757,9.111911545
1196,8807,Org D,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1197,7302,Org E,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
1198,18042,Org E,26.23627407,51.01901369,33.21557579,33.49166462,29.85206761
1199,7090,Org D,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
1200,18055,Org B,28.46033677,53.96730173,26.64331292,35.23166463,31.59436458
1202,19106,Org B,50.11066491,67.63663739,19.25393764,50.7284615,49.33886698
1203,19426,Org B,43.41530321,67.20622129,7.140668184,47.55718074,44.68447907
1205,8809,Org G,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
1207,8902,Org H,19.3191952,19.54650932,45.80653948,12.40820447,15.34175886
1208,8876,Org E,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1209,8854,Org F,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
1211,18052,Org F,38.47254721,63.5832185,33.08647105,45.54515968,41.88669653
1212,8802,Org C,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1213,8876,Org D,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1214,8876,Org G,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1215,8829,Org F,7.149523104,31.37703376,38.74690545,14.51003695,11.11581171
1216,19087,Org D,53.73305794,74.28171004,15.45285323,55.88642913,53.82416381
1217,8807,Org D,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1218,7023,Org E,20.28773009,5.596835582,56.86884173,14.20926742,17.5438619
1221,8540,Org C,19.2367738,31.3066793,33.48400267,16.13077543,16.42197683
1222,19426,Org F,43.41530321,67.20622129,7.140668184,47.55718074,44.68447907
1223,19454,Org D,36.69088793,58.96396313,3.573216246,39.72640693,37.25440343
1224,7081,Org E,24.62455043,2.089731992,62.19558419,19.23902601,22.33289684
1225,8535,Org C,31.75728787,32.34115642,44.85473835,26.0435021,28.07404905
1227,18940,Org D,26.19296897,45.16389679,18.73139493,27.05381151,25.43293658
1228,7054,Org B,25.13217161,13.51191758,64.92295423,22.82939899,24.58879812
1229,8848,Org B,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
1230,7853,Org D,13.26675267,27.82453162,49.4910133,17.96223117,16.2026626
1231,8052,Org B,47.3423751,62.31101269,23.90676453,46.79770303,45.95185712
1232,7901,Org B,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
1233,8872,Org F,25.59450077,15.65722536,53.82153879,18.21487457,21.70078328
1234,8225,Org B,83.15072947,88.022958,66.44064772,79.67445118,80.41853084
1235,18036,Org D,34.43003267,59.99532349,21.45336025,40.65316047,37.12186579
1236,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1237,8857,Org D,28.03594348,18.71412321,53.91301331,20.73560566,24.0811542
1238,7054,Org D,25.13217161,13.51191758,64.92295423,22.82939899,24.58879812
1239,8534,Org E,19.94392647,36.53071063,27.16463504,19.17551372,18.23495165
1240,8876,Org D,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1241,8822,Org F,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1242,8807,Org D,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1243,7081,Org I,24.62455043,2.089731992,62.19558419,19.23902601,22.33289684
1244,10016,Org D,42.55740489,17.03833089,79.00656531,36.77947216,40.07942335
1245,7090,Org F,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
1246,18051,Org D,46.73951612,72.13360515,33.34710621,53.5784866,49.93799442
1247,7960,Org E,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
1248,7920,Org C,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1250,19063,Org A,58.3904062,78.46767082,20.31709465,60.32887579,58.36763055
1251,10954,Org B,51.89494863,32.5095652,91.64365184,48.99849438,51.15562643
1252,8889,Org H,0,25.5870341,39.84447092,7.392838299,3.982073285
1253,8801,Org E,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1254,10583,Org D,57.16550215,33.6848499,95.84968177,52.75849012,55.55988499
1255,7922,Org G,18.81845833,6.866331099,56.6068164,13.52696979,16.52809325
1256,8801,Org C,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1257,7059,Org F,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
1258,18947,Org E,22.18442982,46.61166826,18.44899589,26.83493792,23.71218751
1259,19446,Org D,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1260,8619,Org B,26.13426692,36.87611009,32.0681866,23.11062555,23.44456973
1261,7457,Org G,35.45944216,21.79590778,75.29284177,33.70337457,35.29284489
1262,7840,Org B,17.9016242,31.83431852,51.87203761,22.96597633,21.07496105
1263,8833,Org E,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
1264,8551,Org D,12.27422893,32.98150783,29.52149288,13.64873581,11.53420309
1265,7204,Org D,26.73461857,1.524282349,63.12060029,20.71083008,24.05950287
1266,7016,Org F,24.66612297,1.729027806,61.02004329,18.58313353,21.94455289
1267,18103,Org E,36.76437347,62.17275512,29.13931315,43.62546833,39.98040057
1268,8822,Org F,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1269,18901,Org F,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1270,7920,Org H,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1271,19468,Org F,47.06865524,70.8770994,9.943801604,51.23326083,48.35940814
1272,7882,Org B,15.38429943,37.88882809,40.64913219,22.63803387,19.36626423
1273,18017,Org F,32.55598048,57.60742254,32.04695249,39.68289807,36.02552316
1274,18966,Org E,32.09947573,50.67273213,15.60155448,32.91026614,31.3580991
1275,7016,Org D,24.66612297,1.729027806,61.02004329,18.58313353,21.94455289
1276,8801,Org E,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1277,7065,Org E,25.7951786,4.734083801,60.62129595,19.15345124,22.70319273
1278,18914,Org F,31.95721017,54.89856181,7.895024216,35.4136128,32.75959927
1279,18020,Org B,29.72312905,54.69543376,32.24137753,36.89755619,33.24382243
1280,10033,Org D,46.78009927,22.17948734,84.61381088,41.73752401,44.77252638
1281,7950,Org E,19.88411156,17.35648161,59.63107692,19.38274136,20.23544579
1282,8534,Org B,19.94392647,36.53071063,27.16463504,19.17551372,18.23495165
1283,18976,Org D,32.17721112,53.8272525,8.881402316,34.76329544,32.45082232
1284,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1285,19355,Org C,64.01515314,87.25853509,24.84631909,67.81453155,65.10110627
1286,8816,Org E,22.53334981,18.57625008,48.89610971,15.38392503,18.55389784
1287,18015,Org B,30.46026243,55.95759747,26.76799288,37.23553934,33.59865209
1288,8502,Org D,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
1289,7950,Org F,19.88411156,17.35648161,59.63107692,19.38274136,20.23544579
1291,7076,Org D,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1292,7076,Org H,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1293,18951,Org B,26.13190146,51.24084583,17.73510107,31.53416617,28.2018536
1294,8853,Org F,8.83054971,26.17730652,36.29747452,7.133650055,6.151357959
1295,19446,Org E,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1296,7724,Org I,42.56244014,28.19398356,65.15644297,35.23904446,38.61182884
1297,7733,Org E,35.70256134,21.76138904,60.8406537,28.33764395,31.78284157
1298,7735,Org D,33.03730638,17.3909586,60.88214903,25.64722884,29.21712379
1299,7853,Org B,13.26675267,27.82453162,49.4910133,17.96223117,16.2026626
1300,7083,Org F,26.87477599,1.527277509,63.93715198,21.20270855,24.42133156
1301,8854,Org E,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
1302,8826,Org D,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
1303,8833,Org D,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
1304,8822,Org F,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1305,7920,Org D,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1306,18938,Org E,21.43146184,43.24129182,19.21255916,23.94734145,21.57969346
1308,7046,Org E,25.72618676,16.665114,65.55876296,24.29798619,25.66295681
1309,8848,Org F,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
1310,8876,Org E,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1311,18020,Org D,29.72312905,54.69543376,32.24137753,36.89755619,33.24382243
1312,7059,Org E,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
1314,8876,Org B,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1315,8551,Org C,12.27422893,32.98150783,29.52149288,13.64873581,11.53420309
1316,10280,Org G,40.15209805,14.56613175,76.08491706,34.14248315,37.51866418
1317,8873,Org D,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1318,8802,Org B,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1319,18940,Org C,26.19296897,45.16389679,18.73139493,27.05381151,25.43293658
1320,7204,Org F,26.73461857,1.524282349,63.12060029,20.71083008,24.05950287
1321,7302,Org D,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
1322,7076,Org I,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1323,7062,Org D,19.57583425,6.495366452,55.95192924,13.3674161,16.7457453
1324,18106,Org B,43.01410865,68.48117115,30.29314352,49.77756116,46.14646768
1325,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1326,7828,Org E,18.28825032,28.12464092,54.80167257,21.99705298,20.80533741
1327,8807,Org D,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1329,7834,Org F,23.58858658,17.47765527,63.35922719,22.7084153,23.79417815
1330,8540,Org D,19.2367738,31.3066793,33.48400267,16.13077543,16.42197683
1331,18042,Org E,26.23627407,51.01901369,33.21557579,33.49166462,29.85206761
1332,8822,Org E,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1333,8840,Org B,19.52337109,16.50846971,48.46783777,12.23036802,15.57408233
1334,7083,Org F,26.87477599,1.527277509,63.93715198,21.20270855,24.42133156
1335,18947,Org D,22.18442982,46.61166826,18.44899589,26.83493792,23.71218751
1336,7208,Org D,28.78645585,3.24383739,65.21621321,22.82161365,26.15648742
1338,8822,Org H,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1339,18944,Org F,28.78821199,53.30635748,13.4112635,33.5304034,30.40955802
1340,8889,Org D,0,25.5870341,39.84447092,7.392838299,3.982073285
1341,8886,Org B,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
1342,7974,Org B,20.04800401,6.154951587,58.21077536,15.09798352,17.96931677
1343,8530,Org B,17.67560719,38.10543898,24.35657164,19.12123991,17.1301967
1344,8807,Org F,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1345,8812,Org D,16.27818864,10.90583279,51.5465628,9.441499287,13.01590178
1346,7023,Org E,20.28773009,5.596835582,56.86884173,14.20926742,17.5438619
1347,7652,Org D,43.27119318,21.82631477,82.54043376,39.48669229,42.00316615
1348,7093,Org A,41.61140352,16.5351308,78.95030953,36.25161871,39.39749982
1349,8802,Org D,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1350,8801,Org E,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1351,7920,Org D,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1352,18045,Org F,27.51333867,52.16296472,34.03393834,34.79582942,31.16339889
1353,7901,Org B,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
1354,7059,Org E,12.61714733,13.0828663,50.03971548,6.929556299,9.976384964
1355,7748,Org B,36.15616957,20.60259462,62.49211124,28.76493719,32.28761117
1356,8550,Org B,24.92382753,34.1065111,34.60767338,21.21244147,21.93253498
1357,8807,Org F,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1358,8801,Org D,6.295336138,31.58864617,36.62373162,13.59872809,10.00485238
1359,7869,Org E,18.16813454,18.97501958,57.73397738,18.45246766,18.90413277
1360,8876,Org B,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1361,7866,Org B,27.70194665,22.40533299,67.06869681,27.69378603,28.41441355
1362,7076,Org C,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1363,8876,Org K,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1364,19426,Org F,43.41530321,67.20622129,7.140668184,47.55718074,44.68447907
1365,7722,Org D,38.73228108,26.78260619,60.55893956,31.49999329,34.75729646
1366,7206,Org D,30.54584203,5.497119889,66.11134898,24.25819026,27.70897359
1367,7836,Org F,16.67556568,24.58706685,54.73694229,19.39151717,18.66045555
1368,8540,Org E,19.2367738,31.3066793,33.48400267,16.13077543,16.42197683
1369,7728,Org E,35.87840181,30.49278107,52.57699056,29.2673036,31.96162142
1370,7901,Org C,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
1373,7960,Org E,17.62508829,13.00170959,57.360498,15.42576902,17.01752893
1374,7067,Org C,24.07009022,6.119023065,58.44267265,17.24983953,20.84479147
1375,8520,Org E,25.35976555,31.10103703,38.85040426,20.52690005,21.94259024
1376,8807,Org D,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1377,19446,Org B,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1379,7920,Org C,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1380,7030,Org G,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1381,8802,Org D,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1382,18020,Org E,29.72312905,54.69543376,32.24137753,36.89755619,33.24382243
1384,8831,Org B,26.05052165,24.17364358,47.03549916,19.46647535,22.12717324
1385,8536,Org D,21.37345553,27.7581119,39.14302627,16.31627385,17.84708626
1386,7480,Org G,38.9173064,25.54395517,78.6947556,37.44658961,38.92248448
1387,7932,Org E,22.44334346,8.670630037,61.71128855,18.83463581,21.14983704
1388,8833,Org F,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
1389,10312,Org A,31.73908221,11.0032763,63.86251499,24.64371036,28.2969487
1390,18020,Org E,29.72312905,54.69543376,32.24137753,36.89755619,33.24382243
1391,8648,Org D,23.61280461,34.62162985,32.63791983,20.49683529,20.8569679
1392,7901,Org F,22.55175347,4.41589485,60.68572343,17.58635509,20.49128198
1393,19446,Org B,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1394,7018,Org B,30.69379367,6.704776956,68.65399299,25.64256281,28.63553479
1395,7945,Org F,15.07613401,17.54537989,54.85569429,14.93078898,15.50269883
1396,7823,Org E,19.55567875,39.94870214,44.90982597,26.50664146,23.49412821
1397,7926,Org D,16.53386809,16.96211962,56.33118723,16.0874397,16.84114861
1398,8831,Org D,26.05052165,24.17364358,47.03549916,19.46647535,22.12717324
1399,7030,Org D,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1400,8902,Org D,19.3191952,19.54650932,45.80653948,12.40820447,15.34175886
1401,18963,Org A,26.35564776,48.98256907,13.61037106,29.5328141,26.9535571
1402,7825,Org G,24.16679207,38.42715481,54.52096306,29.7680535,27.61928473
1403,7076,Org E,21.24831686,4.88407403,57.56280425,15.05911341,18.44142504
1404,19426,Org F,43.41530321,67.20622129,7.140668184,47.55718074,44.68447907
1406,8822,Org E,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1408,8876,Org H,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1409,8886,Org F,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
1410,8722,Org B,56.34724346,52.05473378,61.37391282,50.42119903,52.63316864
1411,8873,Org B,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1412,8833,Org C,3.315709844,28.39137614,38.82680424,10.70782789,7.254272558
1413,7871,Org D,29.50236574,33.56974235,65.4519528,32.49347702,31.76254779
1414,7066,Org E,24.197036,3.947326414,59.6309574,17.716612,21.21267835
1415,10977,Org H,51.28056505,32.84732548,91.09727793,48.68846774,50.71064461
1416,7830,Org C,7.366555526,27.52209214,43.816964,13.38360756,10.84759694
1417,8724,Org D,56.53337243,51.48857029,62.53616722,50.47558755,52.77828889
1418,8827,Org D,10.68361325,35.30203975,36.60184318,18.06797222,14.52958641
1419,7030,Org F,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1420,7470,Org B,36.08435935,18.91215096,75.8363819,33.35238145,35.38473341
1422,7481,Org B,41.30510022,23.11404247,81.05782509,38.51061602,40.59268046
1423,8807,Org B,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1424,8046,Org F,41.62033387,53.27460703,29.30756093,39.64012409,39.50052414
1425,8857,Org D,28.03594348,18.71412321,53.91301331,20.73560566,24.0811542
1426,7302,Org E,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
1427,8826,Org B,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
1429,7030,Org G,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1431,7922,Org E,18.81845833,6.866331099,56.6068164,13.52696979,16.52809325
1432,7405,Org E,32.0770525,23.28678775,71.63562431,31.47285728,32.50856419
1433,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1434,10924,Org F,59.03982085,47.1589828,98.07409443,58.64772847,59.68203908
1435,7040,Org B,27.64374679,3.785250987,65.43582479,22.44637115,25.48287975
1436,8826,Org B,7.400979418,32.89015884,33.28949681,13.74906233,10.12155357
1437,7078,Org C,24.51815193,4.903933357,62.95831879,19.84225465,22.64264733
1438,18077,Org B,24.56248,50.14071676,25.38844913,31.15443145,27.54012541
1439,7036,Org C,27.35743744,4.086334922,62.55759744,20.87476783,24.38033454
1440,7067,Org F,24.07009022,6.119023065,58.44267265,17.24983953,20.84479147
1441,18042,Org D,26.23627407,51.01901369,33.21557579,33.49166462,29.85206761
1442,8854,Org B,17.06763079,12.26849594,50.57454282,9.81203775,13.47036467
1443,8753,Org B,54.04479806,49.82134295,59.87379979,48.09196995,50.32047137
1444,8876,Org E,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1445,8865,Org C,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
1446,7016,Org H,24.66612297,1.729027806,61.02004329,18.58313353,21.94455289
1447,19087,Org H,53.73305794,74.28171004,15.45285323,55.88642913,53.82416381
1448,7028,Org E,32.53774613,10.04448146,71.156205,28.04150074,30.81652084
1449,7027,Org C,23.69684958,2.465217096,60.07796802,17.60430023,20.96463254
1450,7920,Org E,11.43302382,14.77029683,50.65625583,8.360640054,10.11556267
1451,19422,Org B,41.412849,63.21582742,3.366603598,44.1894515,41.83710003
1452,7930,Org E,12.40546945,21.79080574,51.51738257,14.55386331,13.97758384
1455,19446,Org F,38.43042899,61.21709291,1.547497612,41.82277024,39.2176895
1456,7830,Org E,7.366555526,27.52209214,43.816964,13.38360756,10.84759694
1457,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1458,8822,Org D,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1459,7830,Org C,7.366555526,27.52209214,43.816964,13.38360756,10.84759694
1460,7083,Org D,26.87477599,1.527277509,63.93715198,21.20270855,24.42133156
1461,8751,Org G,55.76601954,50.87775145,61.83930092,49.72342925,52.01507072
1462,8560,Org F,21.53107525,39.2948156,24.28498831,21.51606914,20.24013238
1464,18055,Org D,28.46033677,53.96730173,26.64331292,35.23166463,31.59436458
1466,8809,Org C,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
1469,8901,Org B,19.38311446,15.44369273,49.22134092,12.02371575,15.47280946
1470,8861,Org B,26.70540775,10.86239155,58.13904273,19.43479208,23.08899201
1471,18901,Org B,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1472,8534,Org B,19.94392647,36.53071063,27.16463504,19.17551372,18.23495165
1474,8848,Org E,10.93103725,35.61215813,36.33555288,18.30861725,14.75696739
1475,8889,Org E,0,25.5870341,39.84447092,7.392838299,3.982073285
1476,8820,Org F,21.66541459,7.919430103,55.75556542,14.69741631,18.32299696
1477,8873,Org G,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1479,8857,Org B,28.03594348,18.71412321,53.91301331,20.73560566,24.0811542
1480,18940,Org G,26.19296897,45.16389679,18.73139493,27.05381151,25.43293658
1481,7030,Org D,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1482,7950,Org F,19.88411156,17.35648161,59.63107692,19.38274136,20.23544579
1483,7083,Org E,26.87477599,1.527277509,63.93715198,21.20270855,24.42133156
1484,8861,Org D,26.70540775,10.86239155,58.13904273,19.43479208,23.08899201
1485,7302,Org F,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
1486,7040,Org H,27.64374679,3.785250987,65.43582479,22.44637115,25.48287975
1487,8558,Org D,12.96918234,27.61619798,35.09786657,10.24407742,10.13483405
1488,8889,Org F,0,25.5870341,39.84447092,7.392838299,3.982073285
1489,18343,Org B,26.1672728,45.2073269,49.14674826,32.99244414,30.07962588
1490,8530,Org C,17.67560719,38.10543898,24.35657164,19.12123991,17.1301967
1491,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1492,18951,Org B,26.13190146,51.24084583,17.73510107,31.53416617,28.2018536
1493,8809,Org C,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
1494,7663,Org F,42.02556154,20.96630349,81.36200504,38.34049014,40.81106363
1495,18930,Org B,23.38058012,48.95483991,23.92649258,29.71938833,26.1489633
1496,8551,Org D,12.27422893,32.98150783,29.52149288,13.64873581,11.53420309
1497,7302,Org F,38.75567237,13.2053893,75.19106383,32.93280502,36.24211709
1498,19438,Org B,40.35898184,64.37060734,6.942285336,44.66866633,41.72894841
1499,10597,Org D,77.2852364,56.03403613,116.9022365,73.96839301,76.34308369
1500,7882,Org D,15.38429943,37.88882809,40.64913219,22.63803387,19.36626423
1501,7747,Org B,31.73496714,18.90351317,58.02227565,24.36356408,27.82457828
1502,8822,Org F,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1503,8865,Org E,15.29589875,36.95876106,42.20220852,22.39540405,19.26244668
1504,8835,Org F,10.90370655,18.25914529,44.18151462,3.603450115,6.995561253
1505,8867,Org D,10.92738958,36.51339099,31.48493216,17.5645615,13.92296681
1506,7840,Org C,17.9016242,31.83431852,51.87203761,22.96597633,21.07496105
1507,7836,Org B,16.67556568,24.58706685,54.73694229,19.39151717,18.66045555
1508,8884,Org B,25.47563017,20.86790002,49.51709201,18.4579597,21.49516532
1509,7090,Org D,22.4645101,3.377458217,59.06328095,16.45223833,19.77624375
1511,8873,Org D,15.63919297,17.74841075,45.5490613,8.472373312,11.66787532
1512,7082,Org D,30.96523053,17.53036765,70.80596479,28.91731285,30.61194902
1513,7733,Org G,35.70256134,21.76138904,60.8406537,28.33764395,31.78284157
1514,18015,Org C,30.46026243,55.95759747,26.76799288,37.23553934,33.59865209
1515,7921,Org B,5.846559904,20.24808869,45.52966708,6.162879225,5.707579467
1516,8822,Org E,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1517,18901,Org F,26.60025194,49.50530718,13.26283898,29.98426903,27.32871121
1518,10019,Org D,42.51532439,17.13409252,79.35469166,36.91083114,40.14874954
1519,8802,Org B,14.48446633,38.62680678,36.90075716,21.87705168,18.36551603
1520,8889,Org D,0,25.5870341,39.84447092,7.392838299,3.982073285
1521,8809,Org F,7.022208712,30.80632428,32.98840772,11.06532907,7.842295994
1522,19103,Org D,47.60359038,66.29371244,15.09371452,48.74389178,47.10963242
1523,18914,Org D,31.95721017,54.89856181,7.895024216,35.4136128,32.75959927
1524,7928,Org D,17.52992153,12.16315061,57.15744687,14.93324422,16.7053164
1525,8876,Org A,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1526,7060,Org B,18.74410283,7.791790647,54.65519521,12.28159365,15.7465778
1528,7701,Org D,41.05137738,24.97266267,65.90921424,33.66698181,37.15818233
1529,7834,Org F,23.58858658,17.47765527,63.35922719,22.7084153,23.79417815
1530,7932,Org G,22.44334346,8.670630037,61.71128855,18.83463581,21.14983704
1531,7882,Org D,15.38429943,37.88882809,40.64913219,22.63803387,19.36626423
1532,8502,Org E,12.48077278,23.96290067,38.77407965,7.764721681,8.897904742
1533,7047,Org A,41.04319617,16.02587585,78.45556688,35.71966297,38.85071078
1534,8876,Org F,6.952207142,21.05124924,41.76193583,1.364951046,2.989195972
1535,18013,Org G,30.29098525,53.97436783,38.91786785,37.67755981,34.12535151
1537,8820,Org B,21.66541459,7.919430103,55.75556542,14.69741631,18.32299696
1538,7747,Org B,31.73496714,18.90351317,58.02227565,24.36356408,27.82457828
1539,8886,Org H,17.25112162,41.04388304,37.50200802,24.64279856,21.15269771
1541,7830,Org E,7.366555526,27.52209214,43.816964,13.38360756,10.84759694
1543,7030,Org E,39.74074914,14.29753638,76.49596151,34.07143039,37.32775941
1544,18051,Org F,46.73951612,72.13360515,33.34710621,53.5784866,49.93799442
1545,7921,Org D,5.846559904,20.24808869,45.52966708,6.162879225,5.707579467
1546,8822,Org B,8.840865278,32.22534342,31.24435136,12.44855852,9.423170577
1547,8807,Org E,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1548,8807,Org D,8.72586914,17.4581471,45.62142747,2.521483073,5.604270824
1549,8691,Org F,28.91551094,35.41459016,37.37263096,24.59730899,25.71312688
